country,country_isocode,year,pop,xrat,currency_unit,ppp,tcgdp,cgdp,cgdp2,cda2,cc,cg,ci,p,p2,pc,pg,pi,openc,cgnp,y,y2,rgdpl,rgdpl2,rgdpch,kc,kg,ki,openk,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,rgdptt,serialid
Bahrain,BHR,1956,134.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671
Bahrain,BHR,1957,138.655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672
Bahrain,BHR,1958,143.798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673
Bahrain,BHR,1959,149.769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674
Bahrain,BHR,1960,156.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675
Bahrain,BHR,1961,164.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676
Bahrain,BHR,1962,171.863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677
Bahrain,BHR,1963,179.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678
Bahrain,BHR,1964,185.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679
Bahrain,BHR,1965,191.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680
Bahrain,BHR,1966,196.706,0.47,Bahraini Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681
Bahrain,BHR,1967,202.182,0.47,Bahraini Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682
Bahrain,BHR,1968,207.811,0.47,Bahraini Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683
Bahrain,BHR,1969,213.596,0.47,Bahraini Dir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684
Bahrain,BHR,1970,219.543,0.4761899995,Bahraini Dir,0.1801141356,1003.5488297,4571.0809712,4791.0184381,4971.8705123,63.822491961,2.868260918,37.084061945,37.824006345,40.168599723,43.978313597,82.520439595,24.210658777,193.44494179,95.976173544,91.444809298,95.844674417,22406.789883,24187.291201,22310.689039,54.335658141,2.5008345143,31.317526152,181.52646724,29107.814931,82931.189166,89906.717738,,88833.605521,,18988.753892,685
Bahrain,BHR,1971,225.375,0.4747962876,Bahraini Dir,0.1774973905,1095.6887394,4861.6250225,5117.463687,5324.8035128,62.74134354,2.80342676,38.506842736,37.383904444,39.909541991,44.180049574,82.730491927,23.495905438,192.59168509,95.976173078,90.666359568,95.437595573,22310.014383,23924.726042,22215.041637,54.355183391,2.4460584811,32.991476686,181.2159539,28870.545157,78982.368237,85060.90392,,83881.509612,,19203.582277,686
Bahrain,BHR,1972,230.8,0.4385977834,Bahraini Dir,0.1755448549,1289.0367201,5585.0811094,5926.0010954,6100.1509251,61.380094516,2.7410396079,38.817606976,40.024109001,43.217186829,48.316136606,94.121292997,23.533863971,195.14534856,95.976173479,95.665593647,101.50513513,24180.075994,25873.606897,24077.990802,54.052315793,2.4485956097,33.373704555,181.03351105,31170.650809,82036.008097,88153.843165,,84710.113967,,21060.60071,687
Bahrain,BHR,1973,238.977,0.3996303072,Bahraini Dir,0.1936686022,1526.3986193,6387.2197713,6740.7259328,7015.8727161,60.230768308,2.7682948471,41.082793695,48.461940632,52.658228367,59.843520057,107.21076665,28.523411582,192.6066113,95.976173258,98.810728173,104.27949275,26448.420641,28075.439487,26345.079012,52.49566126,2.4616538193,34.42223615,180.13185982,33974.212178,86166.985925,91826.484862,,87142.749184,,22645.71447,688
Bahrain,BHR,1974,248.343,0.394739999,Bahraini Dir,0.2200606711,1818.5873154,7322.8853457,7819.9814407,8199.3711405,58.894114922,2.8274895914,43.12993769,55.748257489,60.290864845,70.017794718,119.15612814,33.077640121,190.0409502,95.97617312,105.35003853,112.50146727,27550.138326,28927.245666,27460.900595,51.164682421,2.4972097552,36.520510781,177.26917244,35277.302571,86359.437997,90970.821216,,85408.064236,,23621.582015,689
Bahrain,BHR,1975,258.789,0.395499999,Bahraini Dir,0.2438855586,1699.2210827,6566.0483354,6732.0920798,6715.874998,72.453566404,3.1717364608,24.133804978,61.665122442,63.500033629,62.931636965,139.67959514,47.575604311,202.94200543,95.976173294,87.320760907,89.528948446,23979.707421,27430.346267,23823.091675,59.643351183,2.6524013773,19.180532062,188.02442441,30487.078727,72142.415024,83066.104585,,77544.714038,,19589.333802,690
Bahrain,BHR,1976,273.661,0.3955991657,Bahraini Dir,0.2242040165,2761.4753106,10090.861725,10741.71327,11529.232298,58.682691162,2.2829336097,46.365785107,56.674542295,61.937297634,72.622479125,128.64745395,34.410160041,185.1710143,95.976173164,121.56929143,129.41040186,30887.106651,32065.993901,30846.504605,54.449436987,2.1816390958,41.072108805,179.71701704,39062.123743,90072.672233,93633.61572,,88063.680062,,28010.14468,691
Bahrain,BHR,1977,297.41,0.395649999,Bahraini Dir,0.2601352418,2951.7670258,9924.9084624,10303.854557,11089.974024,62.062679914,2.852592084,42.714100707,65.748829131,69.38959432,77.072168899,133.73290817,45.879565031,182.37330273,95.976173317,108.51670133,112.6600121,31059.220324,32869.905346,30979.132875,52.531320553,2.4613370455,35.293245164,180.11728669,38823.87642,87338.545141,92669.143564,,90135.716139,,26016.399195,692
Bahrain,BHR,1978,322.535,0.3874533323,Bahraini Dir,0.272044032,3097.5638012,9603.8067225,10206.877025,10919.786086,53.784072725,3.0215884319,50.178934219,70.21336748,76.956933464,90.001133483,159.31261573,45.250028713,175.45766508,95.976173238,93.884813533,99.780303156,28804.936304,29304.862891,28773.746546,44.428689605,2.529324608,39.855988192,175.45927862,35690.477784,78415.176075,79862.592095,,80342.85129,,23318.654637,693
Estonia,EST,1970,1363.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694
Bahrain,BHR,1979,336.07,0.3816174993,Bahraini Dir,0.2462229451,3856.4321473,11475.085986,12177.048749,13040.787868,49.54089183,2.9216940163,54.630587022,64.52087381,71.636281445,83.149788286,166.60887012,43.660609578,183.3923333,95.976173292,101.49441842,107.70311284,29107.204432,28862.864947,29117.52429,44.42621146,2.6772221552,47.143641577,162.77597808,35750.51631,76790.697541,76119.092759,,75788.436998,,25588.216063,695
Bahrain,BHR,1980,347.568,0.3770002347,Bahraini Dir,0.2399765331,4931.6422346,14188.999662,14870.055959,16167.07931,49.840463491,2.6119406264,56.269979673,63.654213185,70.432516848,81.120167709,166.99729242,44.96171175,204.00731536,95.976173276,116.6965476,122.29785287,30186.489796,29678.114418,30206.784394,48.472094362,2.5675280787,52.163967128,146.74245438,36715.460937,77172.371028,75821.723602,,74569.050623,,28677.559549,696
Bahrain,BHR,1981,363.427,0.375999999,Bahraini Dir,0.2641117383,5023.122379,13821.544296,14478.473479,15795.434564,53.844126657,3.0570910311,52.194776354,70.242483766,76.75574844,86.030939261,175.54497046,49.55829318,219.02749218,98.849600151,102.35689084,107.22184857,26641.344161,26998.738953,26609.472632,52.799862262,3.0144367118,49.287158957,174.40972829,32222.176415,65285.760382,66240.816806,,65507.152369,,25648.250516,697
Bahrain,BHR,1982,377.967,0.375999999,Bahraini Dir,0.3005039576,4824.3472147,12763.937631,13068.413185,14029.261429,63.081319092,3.9001241328,40.371004467,79.92126554,83.749084489,85.548462181,177.22565251,62.789223203,188.43601367,97.227896119,91.770330237,93.959452664,23469.364381,25679.636831,23348.133853,61.501320719,3.8483899815,38.042975245,178.89677217,28167.67212,55971.604512,61560.82905,,61103.56652,,22562.855002,698
Bahrain,BHR,1983,393.022,0.375999999,Bahraini Dir,0.2834684958,5392.9167102,13721.666243,14071.885122,15513.428809,58.649118289,3.780615835,47.814406402,75.390557603,80.5954645,84.489901072,178.41458565,57.639206596,153.21277926,95.670749074,91.626586475,93.965177129,24614.197628,25851.540936,24538.612438,56.415399328,3.7211190336,45.062045074,153.44056758,29494.088676,57766.090264,60856.841476,,60744.566795,,23484.184244,699
Bahrain,BHR,1984,408.282,0.3759999996,Bahraini Dir,0.2525555851,6300.7300877,15432.299459,16359.930254,17797.064939,53.182285533,3.6238488052,51.97834495,67.169038671,75.522971813,84.085951215,189.17439175,43.533320725,158.11366327,96.084446357,93.458313956,99.076064591,24825.060307,25347.931168,24768.232841,54.992220376,3.8896096914,52.205595899,163.14585534,29660.070183,57500.324758,58846.114839,,59026.780477,,25234.750916,700
Bahrain,BHR,1985,423.95,0.376,Bahraini Dir,0.3127451375,4490.972021,10593.164338,11448.730467,11927.468408,58.936813067,5.1124293935,40.132338567,83.176898259,91.330153776,86.263069027,251.25361281,58.851601063,165.6147598,92.010790369,60.323634656,65.195725465,18758.220861,20523.114403,18663.744535,53.970799879,4.7773046256,35.483187835,153.28720168,22267.63207,42819.839738,47085.753238,,47400.475222,,16867.657448,701
Bahrain,BHR,1986,439.556,0.376,Bahraini Dir,0.2777347037,4342.0724026,9878.3144868,10160.803511,10398.443789,58.605920607,5.7863406074,37.946532928,73.865612676,77.84355097,78.545230062,161.50767616,53.656383325,154.22696103,89.72728315,53.691025372,55.226421456,17514.262992,19432.207184,17417.450145,52.433057923,5.3834285522,32.428809474,179.85028405,20778.215957,39694.74678,44286.421783,,44633.364805,,15420.331205,702
Bahrain,BHR,1987,454.612,0.376,Bahraini Dir,0.2809792018,4353.7195636,9576.7809991,10056.124848,10242.975447,59.924885178,6.1315980416,35.801594339,74.728511127,79.65225743,82.7335655,166.46212141,46.081209215,174.41446041,89.775756112,49.451867492,51.927067509,16986.515459,19070.490868,16878.494404,52.152452408,5.528016324,29.278355936,188.63526618,20132.875782,38276.241651,43247.146305,,43510.302265,,14469.230043,703
Bahrain,BHR,1988,469.484,0.376,Bahraini Dir,0.26163345,5257.2317307,11197.893284,12016.791804,11820.01203,57.980515805,5.6839366966,34.698007482,69.583364355,75.087744309,79.794618091,162.58244199,36.767063891,153.90946174,85.791254899,54.182026626,58.144341706,18204.574518,20409.139175,18090.374533,53.188434793,5.4018384576,30.055102228,177.2264218,21575.859465,40919.982573,46164.971204,,46290.896775,,16449.372649,704
Bahrain,BHR,1989,484.791,0.376,Bahraini Dir,0.2508337575,5958.9241899,12291.738481,12802.450057,13389.668518,64.636798427,5.3515238252,34.598444019,66.711105709,70.921136297,71.312654104,159.87723049,44.652779194,159.8855798,86.452812304,55.869663064,58.191001392,18867.768774,21485.138957,18720.713211,60.483556183,5.2185739638,30.546907117,173.65737113,22324.99545,42232.843636,48469.227847,,48449.011424,,17276.705845,705
Bahrain,BHR,1990,500.476,0.376,Bahraini Dir,0.2437788356,6473.1618715,12934.010565,13661.048399,13459.262646,63.649459495,5.3569440537,29.516508113,64.834796715,68.749116521,69.398125719,156.6314068,37.945006815,186.40001454,83.746229376,56.193155813,59.351847394,18822.489323,21754.916363,18648.611346,60.287173005,5.3498773736,26.393493092,178.10446278,22236.372232,41861.409866,48834.277983,,48680.417607,,17622.133143,706
Bahrain,BHR,1991,523,0.376,Bahraini Dir,0.230210834,7283.1915992,13925.796557,14358.291625,15764.252321,60.467453189,5.3063920725,44.018132314,61.22628563,66.159362737,68.004156045,149.30230396,42.852445971,181.24467016,104.13666332,59.361085381,61.20466945,19311.830288,21149.029214,19235.791472,58.250417446,5.2269182735,40.236126892,178.1364206,22906.61077,42931.531872,47201.604524,,47815.387283,,18137.068996,707
Bahrain,BHR,1992,538,0.376,Bahraini Dir,0.2205800428,8098.0127563,15052.06832,15552.0578,17266.084681,62.636148299,4.9935470166,43.391527105,58.664904988,63.767735285,65.738994097,150.07944689,39.767390881,181.12144929,100.66614599,61.506472035,63.549552648,20450.232831,22468.537223,20361.580598,59.945640559,5.0257815423,39.91335928,183.93373491,24215.661688,45290.355842,49976.868997,,50559.306973,,19175.562963,708
Bahrain,BHR,1993,553,0.3759999892,Bahraini Dir,0.2638237074,7411.6538621,13402.629045,13698.674626,13257.668815,66.003706205,5.528473597,25.248488229,70.165881654,72.630151969,70.546580244,151.35726942,50.874031983,164.85882467,96.27678611,52.816479512,53.983122662,20250.250596,23462.044963,20088.52336,55.681547422,4.9078693944,20.398414196,187.81348473,23859.848435,44558.387683,52041.201666,,52507.76361,,17008.521363,709
Bahrain,BHR,1994,568,0.375999965,Bahraini Dir,0.2382787396,8783.8302467,15464.489871,16287.47658,15467.601869,54.814220593,4.8899800285,35.262025685,63.372011111,67.961558574,73.323301893,145.87042972,35.290907457,153.70281892,95.653001757,58.052586308,61.142019413,20471.835765,22498.450318,20387.375295,51.718051057,4.7576136907,32.339847716,174.57011117,24183.353918,44974.083801,49631.067038,,50042.761628,,19253.753157,710
Bahrain,BHR,1995,582,0.3759999708,Bahraini Dir,0.270482542,8133.6118183,13975.278038,14747.019894,13212.73623,55.197024762,5.4368950044,28.96205505,71.936851849,75.651450582,81.646737999,147.80322031,36.354254582,152.45454545,98.99064251,50.68315222,53.481973814,19602.364523,21996.948064,19505.069576,48.282874312,4.9488228346,24.241923053,183.07946056,23106.757076,42806.181887,48274.90392,,48511.463666,,17205.15864,711
Bahrain,BHR,1996,596,0.3759999675,Bahraini Dir,0.2753355841,8382.9475866,14065.3483,14934.80214,13388.196603,51.927406945,5.1050453083,32.611832803,73.227555285,77.959979618,86.450509758,154.5054465,36.416556819,163.19748746,99.585934516,48.814403461,51.831880855,19773.157864,21590.687471,19710.520677,44.32654432,4.5092199578,27.435041705,179.28128659,23284.246715,43039.712398,47145.227387,,47195.355789,,17051.925055,712
Estonia,EST,1971,1381.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713
Bahrain,BHR,1997,611,0.375999965,Bahraini Dir,0.2742526494,8807.3063213,14414.576631,15185.552908,13915.027246,50.080092976,4.9082813591,36.644951961,72.939541214,78.215613378,88.247063678,153.20937618,39.108587961,146.84359591,96.280316825,47.632271323,50.179925142,20152.598294,21524.491852,20099.479932,42.492352033,4.1539663178,30.939802934,156.96850638,23732.268127,43619.881217,46712.441367,,46693.918635,,17197.185357,714
Bahrain,BHR,1998,625,0.3759999625,Bahraini Dir,0.2644256585,8854.0944683,14166.551149,14917.787893,14825.494109,51.972374586,4.8229300946,42.586012545,70.325980013,76.997424763,87.492156245,160.21003456,39.04047056,127.60278938,97.385058743,44.946286209,47.329738706,20928.651722,21930.124953,20874.606168,41.323624557,3.8671679788,34.271842429,140.84050306,24623.099045,45018.941257,47295.311781,,47078.943087,,16741.878634,715
Bahrain,BHR,1999,640,0.3759999792,Bahraini Dir,0.283896187,8823.7378627,13787.09041,14729.23096,12650.562241,54.865400821,5.2919193417,25.730139101,75.504309228,79.146629734,85.043748539,157.30994968,33.373800468,140.95265506,95.910825309,41.743340076,44.595870392,20021.402652,22276.563449,19997.09587,43.912180503,4.2027688848,20.559034195,156.82938328,23559.778591,42837.48556,47720.527585,,47383.396394,,16392.007264,716
Bahrain,BHR,2000,655,0.376,Bahraini Dir,0.2733981614,11040.165743,16855.214875,17803.809791,13685.230474,46.174812389,4.41587721,26.276175612,72.712276973,75.76476714,82.770735317,153.73849543,34.978405304,153.32493282,97.193766982,48.70626835,51.447409228,20988.928268,22972.927798,20963.57943,42.269292007,4.0467992584,23.438074753,154.68725807,24659.486785,44687.66195,48970.951496,,48400.772326,,19635.56999,717
Bahrain,BHR,2001,672,0.376,Bahraini Dir,0.2691700845,11134.474719,16569.158809,17415.683155,13797.254326,48.864411053,4.6731991683,25.685548602,71.587788429,74.550820719,80.240484986,150.68703386,35.257891785,143.04649457,95.944586073,46.879405831,49.274491714,21096.11977,23234.377954,21065.611011,42.584423388,4.1233377102,22.175231764,147.70684753,24724.89879,44637.567243,49233.13678,,48792.193703,,18847.936959,718
Bahrain,BHR,2002,715,0.376,Bahraini Dir,0.2400549435,13299.58406,18600.816867,19449.2563,16755.945972,43.910308722,4.2133533158,38.028454592,63.844399866,69.164626635,78.892948527,149.60668473,33.880139598,148.15993919,93.816951701,51.387934817,53.731893721,22122.402957,23128.075309,22106.755377,40.410150973,3.8851465354,34.240857515,143.05525572,25885.185541,46922.221186,49090.001982,,50095.649337,,20381.850066,719
Bahrain,BHR,2003,781,0.376,Bahraini Dir,0.2462092895,14885.698935,19059.793771,19906.517615,16700.853343,40.64244495,4.2107453694,39.043218213,65.481194007,70.929101841,82.445754061,150.84454804,35.068798254,145.53625771,94.941336971,50.729780125,52.983430661,21940.292612,22627.87903,21935.293454,37.616349093,3.9497008841,35.964712515,137.43012977,25626.67666,46672.1157,48145.742401,,51992.861203,,20478.362985,720
Bahrain,BHR,2004,848,0.376,Bahraini Dir,0.2495784242,16926.380755,19960.354664,20552.143974,16985.454165,36.759697043,3.9471430875,41.938815656,66.377240475,71.621275429,84.660805511,150.76674479,39.360418069,164.72403406,94.882234584,50.291053082,51.782094102,22171.194885,22316.117731,22170.246888,34.273174028,3.7002859402,38.9107526,155.32803219,25832.839124,47203.189346,47513.766358,,54068.765245,,20658.02156,721
Bahrain,BHR,2005,916,0.376,Bahraini Dir,0.2468405916,20501.54385,22381.598089,23049.196009,18230.618855,34.739556453,3.6271502405,40.727674072,65.649093516,70.4569459,83.107815643,152.45810165,39.479572584,175.96879321,96.929399909,52.619475506,54.189008309,22381.598089,22381.598089,22381.598089,34.739556454,3.6271502405,40.727674072,159.2120327,26001.689654,47787.70836,47787.70836,,57750.827746,,22381.598089,722
Bahrain,BHR,2006,984,0.376,Bahraini Dir,0.2385600567,24984.329552,25390.578813,26545.102085,20504.228705,30.885654576,3.1826939999,43.174634476,63.446823584,69.028264418,86.500309424,151.68145399,35.854432204,171.72396374,97.565967155,56.848645788,59.433584281,23229.56148,22605.713598,23229.56148,32.781007359,3.3453566417,45.191075112,171.22199168,26912.861789,49611.089983,48278.745701,,61792.491555,,24500.990041,723
Bahrain,BHR,2007,1054,0.376,Bahraini Dir,0.2393761061,29015.617706,27529.049057,28829.707055,22506.076279,28.012254201,2.9299777527,47.123341992,63.663858018,70.336935765,91.090507905,163.99785155,36.468819873,162.08284549,98.383172322,59.256215711,62.055879104,24388.667409,23064.573549,24399.67124,29.880760616,3.0487074737,49.006377231,168.09805228,28188.793661,52163.894038,49309.597609,,66484.072087,,25564.895816,724
Bahrain,BHR,2008,1107,0.376,Bahraini Dir,0.264899363,31441.282098,28402.242185,28213.674535,22322.113158,28.183731907,2.9955592776,47.93877311,70.451958238,75.974927383,91.484081493,167.33918069,49.846667816,169.32740992,95.782839935,60.162097686,59.762670581,24976.350071,23603.258984,24988.966978,29.278730113,3.0258883787,48.625764163,182.13317131,28785.051612,53360.598098,50401.603939,,70532.277361,,24988.739654,725
Bahrain,BHR,2009,1144,0.376,Bahraini Dir,0.2572162496,28240.160795,24685.455241,25298.173673,20228.306386,31.036915225,3.489721032,45.432915954,68.408577013,75.014685366,92.544551112,162.20551962,40.980558458,140.0652611,87.534967255,54.118299181,55.461571124,23538.01969,22775.359192,23538.574772,29.45287484,3.1751647707,43.388714389,145.81987036,27039.624404,,,,69417.020667,,22272.673242,726
Bangladesh,BGD,1950,45645.964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727
Bangladesh,BGD,1951,46149.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728
Bangladesh,BGD,1952,46881.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729
Bangladesh,BGD,1953,47652.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730
Bangladesh,BGD,1954,48592.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731
Bangladesh,BGD,1955,49588.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732
Bangladesh,BGD,1956,50461.719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733
Bangladesh,BGD,1957,51346.451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734
Bangladesh,BGD,1958,52377.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735
Bangladesh,BGD,1959,53459.151,6.825425716,Taka,3.7880810826,7911.8696109,147.99841492,149.28350194,144.94968592,92.454682129,0.2542580668,4.3879821256,55.499557686,55.004272897,55.190680225,53.224177043,62.15113845,10.981759632,,5.2443530478,5.28989036,779.87229505,810.86690817,775.02251,97.077074154,0.2766602711,4.3206483234,13.606866363,984.98362567,1769.7882022,1851.6400093,,,,817.53447367,736
